Date,City,State,Country,Type,Seconds,Duration,Description,Date added,Lat,Lon
9/21/2011 04:48,brantford (canada),on,ca,circle,300.0,5 minutes,VERY LARGE CIRCULAR CRAFT WITH NO SOUND,10/10/2011,43.133333,-80.266667
9/21/2013 22:30,timmins (canada),on,ca,unknown,900.0,15 minute,Ufo was seen heading in south direction&#44 stopped and paused for minute or two&#44 turned 90 degree and move right a few thousand feet with,9/30/2013,48.466667,-81.333333
9/2/1983 00:30,owen sound (near) (canada),on,ca,triangle,60.0,< 1 minute,Distinctly triangular object&#44 appeared to be transluscent but glowing orange&#44 like an ember (hundreds if not thousands of small pin pri,12/2/2000,44.566666999999995,-80.85
9/2/1989 12:00,pickering (canada),on,ca,triangle,180.0,3 min.,as i was reading a sighting from someboby in ohio on my first time here. it reminded me of acraft i seen in late 80s or early 90s in la,10/31/2003,43.866667,-79.033333
9/2/1999 00:15,victoria (canada),bc,ca,other,2.0,seconds (repeated),A few repeated&#44 multi-coloured streaks of light in an apparently south-easterly direction,12/2/2000,46.216667,-63.483332999999995
9/2/1999 12:10,aldergrove (canada),bc,ca,,3.0,3 seconds,SOMETHING FALLING OUT OF THE SKY,12/2/2000,49.06,-122.46
9/2/2001 22:50,thunder bay (canada),on,ca,oval,60.0,1 minute,We were driving and saw motion in the sky then dissappeared.,10/12/2001,48.4,-89.233333
9/2/2003 23:05,houston (canada),bc,ca,light,8.0,6 to 8 seconds,HBCCUFO CANADIAN REPORT:  Strange object hovering over top of Pea Cock mountain.,9/9/2003,54.4,-126.65
9/2/2004 20:00,north vancouver (canada),bc,ca,unknown,120.0,five hours plus,Strong red&#44 blue&#44 green and white strobbing lights that can reqadily be seen with the naked eye. ((NUFORC Note:  Star??  PD)),9/9/2004,49.316666999999995,-123.066667
9/2/2004 22:36,gimli (canada),mb,ca,fireball,60.0,1 minute,3 Green Very Bright Fire balls Slowly moving across the sky and coming down towards lake Winnipeg,9/9/2004,50.633333,-97.0
9/2/2006 16:00,cranbrook (canada),bc,ca,oval,300.0,5 minutes,Oval shaped object with white moving objects adjacent,10/31/2008,49.516667,-115.766667
9/2/2006 16:30,calgary (canada),ab,ca,cylinder,30.0,30 seconds,On Saturday afternoon&#44 Sept. 2&#44 when approaching my house in SW Calgary AB&#44 Canada&#44 I spotted an object flying west accross the sky. Wh,10/30/2006,51.083333,-114.08333300000001
9/2/2006 22:00,london (canada),on,ca,circle,10.0,10 seconds,High speed lights changing direction on a dime,2/1/2007,42.983333,-81.25
9/2/2009 20:10,winnipeg (canada),mb,ca,triangle,7200.0,2 hours +,black triangle shape in the sky,12/12/2009,49.883333,-97.166667
9/2/2010 00:00,cambridge (canada),on,ca,triangle,180.0,3 minutes,triangle shaped object with 3 red lights and a large white light floating 20 feet in the air,11/21/2010,43.383333,-80.31666700000001
9/2/2010 19:00,cornwall (canada),on,ca,other,300.0,5 minutes,Triangle U.F.O hovering spotted close to home.,11/21/2010,46.24,-63.21
9/2/2010 22:30,st. andrews (canada),nb,ca,changing,180.0,2-3 min,Bright orange object enters atmosphere&#44 flies south&#44 stops&#44 than fades to nothing,11/21/2010,47.783333,-59.233332999999995
9/2/2012 20:50,london (canada),on,ca,circle,120.0,2 minutess,My wider and I were sitting on the couch watching tv and we had our backdoor open when we noticed 3 orangey red ball shaped moving quic,9/24/2012,42.983333,-81.25
9/2/2012 21:00,london (canada),on,ca,fireball,300.0,5 minutes,Reddish- Orange floating orbs in London Ontario,9/24/2012,42.983333,-81.25
9/2/2012 21:30,winnipeg (canada),,ca,other,120.0,2 minutes,Orange shrouded light &#44,9/24/2012,49.883333,-97.166667
9/2/2012 21:45,london (canada),on,ca,light,120.0,aprox. 2 minutes,Witnessed two seperate orange/red lights above north London Ontario.,9/24/2012,42.983333,-81.25
9/2/2012 22:00,white rock (canada),bc,ca,other,7200.0,2 hours,Bright orange lights we have video and photos,9/24/2012,49.033333,-122.816667
9/22/1970 01:30,whitby (canada),on,ca,light,120.0,2 minutes,Whitby Ontario Canada 1:30 am saw a flashing light  moving in diferent directions and at different speeds,5/13/2012,43.866667,-78.93333299999999
9/22/1995 22:00,brantford (canada),on,ca,light,300.0,5 mins,Was parked on the side of a highway surounding farm fields.  Looked up in the distance and noticed a large light.  It was at a standsti,12/2/2000,43.133333,-80.266667
9/22/1998 23:30,courtenay (canada),bc,ca,fireball,4.0,3-4 sec,Viewed from beach facing East on Vancouver Island.  Saw what I assumed to be a meteor until listening to Art Bell on 09/23/98. The gree,12/2/2000,49.683333000000005,-125.0
9/22/2001 20:00,saskatoon (canada),sa,ca,chevron,7.0,5 - 7 seconds,Wedge or chevron shaped object passed in front of crescent moon.,10/12/2001,52.133333,-106.66666699999999
9/22/2006 04:30,winfield (canada),bc,ca,disk,5.0,5 seconds,Big bright object over winfield had spinning lights sat in one spot for 5 seconds  then  took off faster then anything i have ever seen,12/7/2006,50.02,-119.41
9/22/2007 03:30,cremona (15m northwest of) (canada),ab,ca,light,7200.0,2 hours,Bright fast and irratic moving light over cremona ab,10/8/2007,51.55,-114.46666699999999
9/22/2008 22:00,barrie (canada),on,ca,light,300.0,5 mins,Was looking up at the big dipper and watch from the dipper handle towards the right the object move slowly towards the right was a ligh,10/31/2008,44.383333,-79.7
9/22/2009 20:20,halifax (canada),ns,ca,light,60.0,1 min,Bright white light bobbing across the sky for about 1 min over Dartmouth Nova Scotia Canada&#44 Sept 22nd,12/12/2009,44.65,-63.6
9/22/2009 22:00,ottawa (canada),on,ca,triangle,60.0,one minute,silent low flying aircraft with very vibrant&#44 colourful lights - mezmerizing,12/12/2009,45.416667,-75.7
9/22/2010 20:45,thompson (canada),mb,ca,fireball,480.0,5-8 min,One Fire ball floating&#44 making abrupt changes in direction over Thompson Manitoba,11/21/2010,55.75,-97.866667
9/22/2012 00:40,norwood (canada),on,ca,circle,10.0,10 seconds,BRIGHT&#44 WHITE RING OF LIGHT&#44  DROPPED DOWN FROM SKY LASTING 10 TO 15 SECONDS,9/24/2012,44.383333,-77.983333
9/22/2012 22:30,waterdown (canada),on,ca,other,180.0,roughly 2-3 mins,Yellow-Orange Orbs&#44 clustered&#44 yet in formation. Almost in parallel sets of 2. Moving quicker than a plane&#44 much brighter than stars,9/24/2012,43.333333,-79.883333
9/23/1968 17:00,burnaby (canada),bc,ca,egg,180.0,3 minutes,I have never reported this but have seen anything like it before... It was just before dusk and I looked up and saw this golden oval ob,4/16/2005,49.25,-122.95
9/23/1998 21:10,surrey (canada),bc,ca,circle,5.0,3-5 sec.,I saw a bright green coloured fireball coming down fairly slow and dissappear in midair without a sound.,12/2/2000,49.13635335,-122.8213433
9/23/1998 21:10,victoria (canada),bc,ca,fireball,5.0,5 seconds,A bright green fireball witnessed by my son and I at around 9:10pm local time,12/2/2000,46.216667,-63.483332999999995
9/23/1999 21:50,pointe-claire (canada),pq,ca,circle,120.0,2 min,a light from a sky touched down about 200 feet away from me. It was a shinnig circle of light that hovered left to right then lifted ba,12/2/2000,45.433333000000005,-73.75
9/23/2000 06:45,simcoe (canada),on,ca,disk,600.0,10 minutes,Circular beam of light/Blueish pulsating lights to each side/Large domed craft,12/2/2000,42.833333,-80.3
9/23/2000 20:18,fort nelson (80 miles nw of) (canada),yt,ca,unknown,600.0,5-10 minutes,Silent&#44 hovering and moving lights close to the highway.,1/19/2005,58.816667,-122.53333300000001
9/23/2002 21:30,bridgewater (canada),ns,ca,light,900.0,15 minutes,point of light preformed arcing movements and speed impossible for any other aircraft,10/7/2003,44.366667,-64.516667
9/23/2004 21:40,mississauga (canada),on,ca,formation,6.0,6 sec,Three dull orange lights in a straight line formation varying in distance from each other .,9/29/2004,43.15,-79.5
9/23/2005 00:00,welland (canada),on,ca,circle,1800.0,30 minutes,round very bright white light,10/11/2005,42.983333,-79.25
9/23/2005 23:40,vancouver (canada),bc,ca,triangle,10.0,10 seconds,Triangle of dim star-like lights on object(s) travelling silently at high speed NNE to SSW in Vancouver&#44BC.,10/11/2005,49.25,-123.13333300000001
9/23/2006 20:30,winnipeg (canada),mb,ca,triangle,300.0,5 minutes,Triangular aircraft flies RIGHT ABOVE OUR CAR over the highway&#44 and makes absolutely no noise.,10/30/2006,49.883333,-97.166667
9/23/2007 01:00,fort erie (canada),on,ca,chevron,180.0,2-3 minutes,Chevron/V shaped Aircraft/Silent  with about 7 bright white belly lights Fort Erie&#44 Ontario&#44 Canada,10/8/2007,42.9,-78.93333299999999
9/23/2007 05:22,mildmay (canada),on,ca,triangle,900.0,15 mins,Triangle shape&#44 very bright light&#44 hovering above tress for 10 mins&#44 no sound.,11/28/2007,44.033333,-81.116667
9/23/2008 16:12,quesnel (canada),bc,ca,circle,300.0,5 min,BRIGHT GREEN ENTITY SEEN IN SKY OVER QUESNEL AT 16:12 09/23/2008.,10/31/2008,52.983332999999995,-122.483333
9/23/2009 22:00,chapleau (canada),on,ca,light,3600.0,1 hour,Round&#44 Star Looking White light with Red around it and and a single white moving light,12/12/2009,47.833333,-83.4
9/23/2010 23:41,dartmouth (canada),ns,ca,light,300.0,5 mins,bright lights circle dartmouth night sky,11/21/2010,44.666667,-63.566667
9/24/1994 19:05,burlington (canada),on,ca,triangle,300.0,5 minutes,i made a composite and closeup painting with a map to provide visual details of this remarkable event.,12/9/2003,43.316666999999995,-79.8
9/24/1998 21:15,vancouver (canada),bc,ca,circle,5.0,5 seconds,Ball of light low in sky descending slowly at steep angle from East to West,12/2/2000,49.25,-123.13333300000001
9/24/2005 22:00,winnipeg (canada),mb,ca,triangle,300.0,5 minutes,Weird triangle shaped object with 3 oval shaped things on the back which got small to big&#44 no sound&#44 slow moving.,10/11/2005,49.883333,-97.166667
9/24/2006 14:30,montreal (canada),qc,ca,changing,1800.0,one hour,http://ufocasebook.conforums.com/index.cgi?board=canada&amp;action=display&amp;num=1149880510,10/30/2006,45.5,-73.583333
9/24/2011 14:00,toronto (canada),on,ca,sphere,300.0,5 minutes,Two silver spheres were seen in the north east sky. The objects could have been two weather balloons but they were very far away an,10/10/2011,43.666667,-79.416667
9/25/1997 02:00,toronto (canada),on,ca,light,900.0,15min,bright round object zig zaging back and forth up and down over lake ontario canada side.,1/11/2002,43.666667,-79.416667
9/25/1997 23:00,toronto (canada),on,ca,light,900.0,10-15 min,reddish orange lights popping in and out of sky randomly all in different spots,2/12/2004,43.666667,-79.416667
9/25/2001 14:00,burns lake (canada),bc,ca,disk,60.0,1min.,saw one chrome saucer hovering looked away for a second and it dissappeared,3/21/2003,54.216667,-125.766667
9/25/2001 22:00,red deer (canada),ab,ca,other,2.0,1-2 sec,Uniform dots of lights&#44 smooth&#44 quick&#44 unique&#44 straight line vector dissappearing into the sky.,10/12/2001,52.266667,-113.8
9/25/2003 00:00,montreal (canada),pq,ca,changing,300.0,5 min,Fluctuating light in the sky,9/28/2003,45.5,-73.583333
9/25/2003 20:15,vancouver (canada),bc,ca,light,2.0,2 seconds,HBCCUFO CANADIAN REPORT:  Witnessed a bright white light acting very strangely.,9/28/2003,49.25,-123.13333300000001
9/25/2004 13:00,toronto (canada),on,ca,circle,5.0,5 sec,golden orb at a high rate of speed within clouds,7/5/2008,43.666667,-79.416667
9/25/2005 02:00,chateauguay (canada),qc,ca,changing,120.0,1-2 minutes,Pulsating bright greenish white object that hovered and then disapeared into thin air,10/11/2005,45.383333,-73.75
9/25/2009 23:00,london (canada),on,ca,flash,3.0,3 seconds,straight bright blue/green light north to south,12/12/2009,42.983333,-81.25
9/25/2012 20:30,edmonton (canada),ab,ca,fireball,300.0,5 minutes,9 UFO in Edmonton Alberta seen by 3+me From a mechanical engineering student,5/15/2013,53.55,-113.5
9/25/2013 05:55,mississauga (canada),on,ca,light,15.0,15 seconds,A dim orange light.,9/30/2013,43.15,-79.5
9/25/2013 09:00,kingston (canada),on,ca,light,300.0,5 minutes,Unknown Objects Seen Over Easter Ontario_2013.,11/11/2013,44.233333,-76.483333
9/26/1999 09:00,castlegar (canada),bc,ca,other,7200.0,throughout the day,HBCCUFO CANADIAN REPORT:  Chemtrail/contrail seemed to be coming from the bizarre looking craft or tank.,3/17/2004,49.316666999999995,-117.66666699999999
9/26/1999 20:00,surrey (canada),bc,ca,chevron,15.0,10-15 sec.,This was a chevron shaped craft black in colour with yellow lights in the V shape.,12/2/2000,49.13635335,-122.8213433
9/26/1999 23:30,winnipeg (north of) (canada),mb,ca,unknown,10.0,10 seconds,Blue light moving rapidly from N/W to S/E. Visible vapour trail&#44 no vehicle visible. Duration approx. 10 seconds.,12/2/2000,49.883333,-97.166667
9/26/2000 00:00,woodstock (canada),on,ca,light,15.0,15 secs,3 Lights fly over at midnight,12/2/2000,43.133333,-80.75
9/26/2003 15:00,victoria (canada),bc,ca,disk,60.0,1 minute,fuzzy edged&#44 disklike object&#44 unable to determine altitude or speed due to its appearance&#44 flew in a staight line without course change,10/7/2003,46.216667,-63.483332999999995
9/26/2004 05:20,london (canada),on,ca,triangle,15.0,15 seconds,Looked up to sky noticed a triangular shaped object with red lights on each point of the triangle flying from north to south like an ar,9/29/2004,42.983333,-81.25
9/26/2004 22:50,camrose (canada),ab,ca,sphere,45.0,45 seconds,Slow moving light rises&#44 fades&#44 disapears&#44 then falls straight down.,9/29/2004,53.016667000000005,-112.816667
9/26/2004 23:30,winnipeg (canada),mb,ca,light,1.0,1 second,very brief streak of bright light moving at an incredible speed from south to north over winnipeg.,9/29/2004,49.883333,-97.166667
9/26/2006 23:20,belle river (canada),on,ca,sphere,1800.0,30 minutes,3 Glowing&#44 erratically moving&#44 low in sky objects spotted,10/30/2006,42.3,-82.716667
9/26/2009 02:45,saskatoon (canada),sk,ca,disk,10.0,less then 10 seconds,2 White Disks over Saskatoon at 2:45AM,12/12/2009,52.133333,-106.66666699999999
9/26/2010 20:25,gatineau (canada),qc,ca,oval,180.0,2-3 minutes,Object with three red lights coming down,11/21/2010,45.483333,-75.65
9/27/2003 22:25,terrace (canada),bc,ca,disk,15.0,15 seconds,HBCCUFO CANADIAN REPORT:  A saucer shape and the outline was in light red.,9/28/2003,54.5,-128.583333
9/27/2006 00:00,fredericton (canada),nb,ca,unknown,30.0,30 sec,UFO sighting near Fredericton.,12/7/2006,45.95,-66.633333
9/27/2012 21:15,grande prairie (canada),ab,ca,sphere,20.0,20 seconds,5 burning red colored spheres moving to east in north sky from grande prairie,10/30/2012,55.166667000000004,-118.8
9/28/2001 23:55,fredericton (canada),nb,ca,disk,60.0,almost 60 seconds,We saw a disk-like object flying flawlessly through the sky with a series of six or seven red lights....,10/12/2001,45.95,-66.633333
9/28/2001 23:55,fredericton (canada),nb,ca,formation,60.0,1 min,6 lights moving in a steady pace,10/12/2001,45.95,-66.633333
9/28/2005 23:00,bamfield (canada),bc,ca,light,21600.0,6 houres,We watched a light for 6 houres drag somthing off Diana Island and ride it out over the hurison.,10/31/2008,48.833333,-125.15
9/28/2010 22:00,atikokan (canada),on,ca,changing,5400.0,90 min.,Very unusal&#44 scary&#44 craft stays at my cabin most nights seen&#44 if sky is clear.,11/21/2010,48.75,-91.616667
9/28/2012 19:10,alliston (canada),on,ca,light,120.0,2 minutes,Bright white light in the sky.,10/30/2012,44.15,-79.866667
9/28/2012 22:30,brampton (canada),on,ca,fireball,120.0,2 minutes,Orange Orb/Fireballs seen by family of three,10/30/2012,43.683333000000005,-79.766667
9/28/2012 23:00,victoria (canada),bc,ca,light,1200.0,20 minutes,We saw bright lights moving around in the sky going from bright to dull and then disapearing up in the sky.,10/30/2012,46.216667,-63.483332999999995
9/28/2013 22:15,miramichi (canada),nb,ca,sphere,180.0,2-3 minutes,Yellowish orange light sphere seen floating in night sky.,9/30/2013,47.033333,-65.18333299999999
9/28/2013 22:16,ottawa (canada),on,ca,circle,2400.0,40 minutes,Large circle with web like  colored (red&#44 green&#44 blue&#44 silver) lightning bolts inside,9/30/2013,45.416667,-75.7
9/29/1996 23:00,victoria (canada),bc,ca,light,1200.0,20:00 min.,A very bright light that was hovering and then bolted away.&#9;&#9;,12/2/2000,46.216667,-63.483332999999995
9/29/1998 07:25,vancouver (canada),bc,ca,fireball,2.0,1 to 2 seconds,Travelling eatward by car at dusk&#44 dontown Vancouver. Myself and passenger spotted orange fireball streaking apparent east. Object was,12/2/2000,49.25,-123.13333300000001
9/29/2000 21:00,quesnel (canada),bc,ca,circle,3600.0,1hr +,Two rings of lights rotating .,12/2/2000,52.983332999999995,-122.483333
9/29/2004 04:10,lindsay (canada),on,ca,light,1800.0,30 mins,Very bright light  seen in sky - paced my vehicle for 10 -15 minutes. Object acclerated past my vehicle - then stopped and hovered.,10/27/2004,44.35,-78.733333
9/29/2007 14:12,toronto (canada),on,ca,light,180.0,3:00,Light Orb in clouds over Toronto at 2:12pm Sept 29 2007,10/8/2007,43.666667,-79.416667
